run_id,company,listed_entity,consolidation_scope,period,frequency,metric_id,metric_name,metric_group,business_module,value,unit,currency,scale,value_type,scenario,source_id,confidence,estimate_method,low_value,base_value,high_value,note
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,CF_FCF_COMPANY,公司披露自由现金流,Cash Flow & Capex,Group,22200,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,按公司非GAAP定义
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,COST_IMPAIR_FIN,减值损失,Costs & Efficiency,Group,3878,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,CAS口径；年份间科目定义需复核
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,CF_CAPEX_RATE,资本开支率,Cash Flow & Capex,Group,0.17660936464072743,%,,1,Derived,Actual,SRC_CT_2024_RESULTS,High,资本开支/营业收入,,,,资本开支/营业收入
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,CF_CFO_NP_RATIO,经营现金流/归母净利润,Cash Flow & Capex,Group,4.393826487337938,x,,1,Derived,Actual,SRC_CT_2024_RESULTS,High,经营现金流/归母净利润,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,CF_FCF_MARGIN,公司自由现金流率,Cash Flow & Capex,Group,0.04193291866335989,%,,1,Derived,Actual,SRC_CT_2024_RESULTS,High,公司披露FCF/营业收入,,,,公司FCF/营业收入
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_MOBILE_SERVICE_REV,移动通信服务收入,Business Revenue,Company Reported Layer,202524,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_WIRELINE_SMART_HOME_REV,固网及智慧家庭收入,Business Revenue,Company Reported Layer,125680,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_INDUSTRIAL_DIGITAL_REV,产业数字化收入,Business Revenue,Company Reported Layer,146588,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_OTHER_SERVICE_REV,其他服务收入,Business Revenue,Company Reported Layer,7241,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_GOODS_OTHER_REV,商品销售及其他收入,Business Revenue,Company Reported Layer,47384,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_TELECOM_CLOUD_REV,天翼云/行业云收入,Business Revenue,Company Reported Layer,113900,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,定义随年份演变，不能机械视为完全可比
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_IDC_REV,IDC收入,Business Revenue,Company Reported Layer,33000,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,传统IDC口径，仅披露年份录入
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_SECURITY_REV,安全收入,Business Revenue,Company Reported Layer,16200,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_INTELLIGENT_REV,智能收入,Business Revenue,Company Reported Layer,8900,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,与云、AI/AIDC可能交叉
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_INTERNATIONAL_REV,国际业务收入,Business Revenue,Company Reported Layer,16900,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_IND_DIG_PROJECT_REV,产业数字化项目型收入,Business Revenue,Company Reported Layer,84300,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_IND_DIG_RESOURCE_REV,产业数字化资源型收入,Business Revenue,Company Reported Layer,62300,RMB mn,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,含AIDC、专线、IoT、5G定制网等
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_REVENUE_BRIDGE_DIFF,公司披露收入桥接差异,Business Revenue,Company Reported Layer,0,RMB mn,RMB,1,Derived,Actual,SRC_CT_2024_RESULTS,High,营业收入-披露五类收入之和,,,,营业收入-五类披露收入之和；允许极小舍入差
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DISC_CROSSOVER_FLAG,披露口径交叉标记,Business Revenue,Company Reported Layer,云/AIDC/安全/智能等均属于或穿透产业数字化，禁止相加,text,,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,披露层说明
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,OP_MOBILE_SUBS,移动用户,Operating KPIs,ToC,424.52,mn users,,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,年末用户
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,OP_5G_PACKAGE_SUBS,5G套餐用户,Operating KPIs,ToC,351.48,mn users,,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,2020-2024主要披露口径
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,OP_5G_SUBS,5G网络用户,Operating KPIs,ToC,250.73,mn users,,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,2024-2025新披露口径，不与套餐用户拼接
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,OP_MOBILE_ARPU,移动ARPU,Operating KPIs,ToC,45.6,RMB/month,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,OP_DATA_TRAFFIC,手机上网流量,Operating KPIs,ToC,89979,kTB,,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,OP_BB_SUBS,有线宽带用户,Operating KPIs,Home,197.44,mn users,,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,OP_BB_ARPU,宽带综合ARPU,Operating KPIs,Home,47.6,RMB/month,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,采用宽带综合/融合ARPU
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,OP_TV_SUBS,IPTV/天翼高清用户,Operating KPIs,Home,128.35,mn users,,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,OP_IOT_CONNECTIONS,物联网连接数,Operating KPIs,IoT,627.7,mn connections,,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,连接数不等于收入/利润
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,OP_EMPLOYEES,员工总数,Operating KPIs,Employees,277674,persons,,1,Actual,Actual,SRC_CT_ESG_2025,High,,,,,ESG口径含合同制、非全日制、派遣及其他从业人员
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,OP_MOBILE_NET_ADD,移动用户净增,Operating KPIs,ToC,16.75,mn users,,1,Derived,Actual,SRC_CT_2024_RESULTS,High,年末用户差,,,,本年末-上年末
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,OP_BB_NET_ADD,有线宽带用户净增,Operating KPIs,Home,7.280000000000001,mn users,,1,Derived,Actual,SRC_CT_2024_RESULTS,High,年末用户差,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,OP_5G_PENETRATION,5G网络用户渗透率,Operating KPIs,ToC,0.5906199943465561,%,,1,Derived,Actual,SRC_CT_2024_RESULTS,High,5G网络用户/移动用户,,,,仅对5G网络用户口径计算
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,COST_PERSONNEL_RATE,人工成本率,Costs & Efficiency,Employees,0.1856362753746102,%,,1,Derived,Actual,SRC_CT_2024_RESULTS,High,人工成本/营业收入,,,,人工成本/营业收入
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,COST_AVG_COMP,人均人工成本,Costs & Efficiency,Employees,353936.63072523894,RMB/person,RMB,1,Derived,Actual,SRC_CT_2024_RESULTS,High,人工成本/员工总数,,,,人工成本百万元转换为元/员工
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,COST_SELLING_RATE,销售费用率,Costs & Efficiency,Group,0.09474761860688266,%,,1,Derived,Actual,SRC_CT_2024_RESULTS,High,销售费用/营业收入,,,,销售费用/营业收入
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DIV_DPS_TOTAL,全年DPS,Dividend & Market,Equity,0.2598,RMB/share,RMB,1,Actual,Actual,SRC_CT_2024_RESULTS,High,,,,,税前人民币
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2024,Annual,DIV_PAYOUT,派息率,Dividend & Market,Equity,0.7201488741669757,%,,1,Derived,Actual,SRC_CT_2024_RESULTS,High,DPS×期末股本/归母净利润,,,,DPS×期末股本/归母净利润，近似公司口径
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,ENT_TOTAL_SHARES,期末总股本,Entity & Equity,Entity,91507138699,shares,,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,2021年A股发行后股本增加
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_REV_TOTAL,营业收入,Income Statement,Group,529559,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,IFRS
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_REV_SERVICE,服务收入,Income Statement,Group,485424,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,IFRS
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_EBITDA,EBITDA,Income Statement,Group,143872,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,公司口径
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_DA,折旧及摊销,Income Statement,Group,104198,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,IFRS
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_NETWORK_OPEX,网络运营及支撑成本,Income Statement,Group,162054,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,IFRS
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_SGA,销售、一般及管理费用,Income Statement,Group,66182,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,IFRS
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,COST_SELLING,销售费用,Costs & Efficiency,Group,48352,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,官方可得的渠道成本代理；不等同于纯渠道费
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_PERSONNEL,人工成本,Income Statement,Group,97826,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,IFRS
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_OTHER_OPEX,其他经营费用,Income Statement,Group,59625,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,IFRS
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_OPEX_TOTAL,经营费用合计,Income Statement,Group,489885,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,IFRS
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_EBIT,经营利润,Income Statement,Group,39674,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,营业收入-经营费用
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_NET_FINANCE,财务费用净额,Income Statement,Group,388,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,正数表示净费用
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_PBT,税前利润,Income Statement,Group,42680,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,IFRS
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_TAX,所得税,Income Statement,Group,9457,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,IFRS
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_PROFIT_YEAR,本年利润,Income Statement,Group,33223,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,IFRS
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_NP_ATTR,归母净利润,Income Statement,Group,33185,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,IFRS
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_REV_NONSERVICE,非服务收入,Income Statement,Group,44135,RMB mn,RMB,1,Derived,Actual,SRC_CT_2025_RESULTS,High,营业收入-服务收入,,,,营业收入-服务收入
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_EBITDA_MARGIN,EBITDA率,Income Statement,Group,0.29638419196413857,%,,1,Derived,Actual,SRC_CT_2025_RESULTS,High,EBITDA/服务收入,,,,EBITDA/服务收入
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_INVESTMENT_INCOME,投资收益及联营合营贡献,Income Statement,Group,3394,RMB mn,RMB,1,Derived,Actual,SRC_CT_2025_RESULTS,High,税前利润-经营利润+净财务费用,,,,由税前利润与经营利润桥接
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_TAX_RATE,实际税率,Income Statement,Group,0.22157919400187442,%,,1,Derived,Actual,SRC_CT_2025_RESULTS,High,所得税/税前利润,,,,所得税/税前利润
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_NP_NCI,少数股东损益,Income Statement,Group,38,RMB mn,RMB,1,Derived,Actual,SRC_CT_2025_RESULTS,High,本年利润-归母净利润,,,,本年利润-归母净利润
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_EPS_BASIC,基本每股收益,Income Statement,Group,0.36264930224905667,RMB/share,RMB,1,Derived,Actual,SRC_CT_2025_RESULTS,High,归母净利润/期末股本（简化）,,,,归母净利润/加权股本，模型使用简化期末股本
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_ROE,ROE,Income Statement,Group,0.07267706067992527,%,,1,Derived,Actual,SRC_CT_2025_RESULTS,High,归母净利润/平均归母权益,,,,归母净利润/平均归母权益
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_ROA,ROA,Income Statement,Group,0.03820364031131621,%,,1,Derived,Actual,SRC_CT_2025_RESULTS,High,归母净利润/平均总资产,,,,归母净利润/平均总资产
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,FIN_NET_MARGIN,归母净利率,Income Statement,Group,0.06266534984770347,%,,1,Derived,Actual,SRC_CT_2025_RESULTS,High,归母净利润/营业收入,,,,归母净利润/营业收入
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_CURRENT_ASSETS,流动资产,Balance Sheet,Group,206135,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_NONCURRENT_ASSETS,非流动资产,Balance Sheet,Group,664509,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_TOTAL_ASSETS,总资产,Balance Sheet,Group,870644,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_CURRENT_LIAB,流动负债,Balance Sheet,Group,323713,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_NONCURRENT_LIAB,非流动负债,Balance Sheet,Group,78671,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_TOTAL_LIAB,总负债,Balance Sheet,Group,402384,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_EQUITY_ATTR,归母权益,Balance Sheet,Group,460828,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,ENT_NCI,少数股东权益,Balance Sheet,Group,7432,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_EQUITY_TOTAL,权益合计,Balance Sheet,Group,468260,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_CASH,现金及现金等价物,Balance Sheet,Group,61394,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_SHORT_DEPOSITS_RESTRICTED,短期存款及受限资金,Balance Sheet,Group,38413,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_SHORT_DEBT,短期债务,Balance Sheet,Group,2448,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_CURRENT_LONG_DEBT,一年内到期长期债务,Balance Sheet,Group,1466,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_LONG_DEBT,长期债务,Balance Sheet,Group,6109,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_LEASE_LIAB_CURRENT,流动租赁负债,Balance Sheet,Group,14239,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_LEASE_LIAB_NONCURRENT,非流动租赁负债,Balance Sheet,Group,25051,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_AR_GROSS,应收账款原值,Balance Sheet,Group,67878,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,含非客户应收
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_AR_ALLOWANCE,应收账款信用损失准备,Balance Sheet,Group,14732,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_AR_NET,应收账款净额,Balance Sheet,Group,53146,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_CONTRACT_ASSET_GROSS,合同资产原值,Balance Sheet,Group,4530,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_CONTRACT_ASSET_ALLOWANCE,合同资产减值准备,Balance Sheet,Group,407,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_CONTRACT_ASSET_NET,合同资产净额,Balance Sheet,Group,4123,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_GROSS_DEBT,有息债务合计,Balance Sheet,Group,10023,RMB mn,RMB,1,Derived,Actual,SRC_CT_2025_RESULTS,High,短期债务+一年内到期长期债务+长期债务,,,,短债+一年内到期+长期债务
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_LEASE_LIAB_TOTAL,租赁负债合计,Balance Sheet,Group,39290,RMB mn,RMB,1,Derived,Actual,SRC_CT_2025_RESULTS,High,流动+非流动租赁负债,,,,流动+非流动
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,BS_NET_CASH_CORE,核心净现金,Balance Sheet,Group,50494,RMB mn,RMB,1,Derived,Actual,SRC_CT_2025_RESULTS,High,现金+短存及受限资金-有息债务-租赁负债,,,,现金+短存-有息债务-租赁负债
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,COST_AR_IMPAIR_RATE,应收账款准备率,Costs & Efficiency,Group,0.21703644774448275,%,,1,Derived,Actual,SRC_CT_2025_RESULTS,High,应收准备/应收原值,,,,准备/原值
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,COST_CONTRACT_IMPAIR_RATE,合同资产减值率,Costs & Efficiency,Group,0.08984547461368654,%,,1,Derived,Actual,SRC_CT_2025_RESULTS,High,合同资产准备/合同资产原值,,,,准备/原值
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,CF_CFO,经营活动现金流净额,Cash Flow & Capex,Group,125069,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,CF_CAPEX,资本开支,Cash Flow & Capex,Group,80364,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,公司披露口径，与现金流量表购建支付存在时点差
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,CF_INVESTING,投资活动现金流净额,Cash Flow & Capex,Group,-100288,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,CF_FINANCING,筹资活动现金流净额,Cash Flow & Capex,Group,-45489,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,CF_LEASE_CASH_OUTFLOW,租赁现金流出,Cash Flow & Capex,Group,25682,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,含租赁相关现金流，非租赁本金
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,CF_FCF_COMPANY,公司披露自由现金流,Cash Flow & Capex,Group,44705,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,按公司非GAAP定义
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,COST_IMPAIR_FIN,减值损失,Costs & Efficiency,Group,6234,RMB mn,RMB,1,Actual,Actual,SRC_CT_2025_RESULTS,High,,,,,CAS口径；年份间科目定义需复核
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,CF_CAPEX_RATE,资本开支率,Cash Flow & Capex,Group,0.15175646150853825,%,,1,Derived,Actual,SRC_CT_2025_RESULTS,High,资本开支/营业收入,,,,资本开支/营业收入
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,CF_CFO_NP_RATIO,经营现金流/归母净利润,Cash Flow & Capex,Group,3.7688413439807142,x,,1,Derived,Actual,SRC_CT_2025_RESULTS,High,经营现金流/归母净利润,,,,
CT_20260803_P1,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2025,Annual,CF_FCF_MARGIN,公司自由现金流率,Cash Flow & Capex,Group,0.08441929983250214,%,,1,Derived,Actual,SRC_CT_2025_RESULTS,High,公司披露FCF/营业收入,,,,公司FCF/营业收入
